#,cp,maxdepth,minsplit,minbucket,ganancia_mean
9287,-1,5,631,171,8757500
9288,-0.95,5,631,171,8757500
9289,-0.9,5,631,171,8757500
9290,-1.1,5,633,171,8757500
9291,-1.05,5,633,171,8757500
9292,-1,5,633,171,8757500
9293,-0.95,5,633,171,8757500
9294,-0.9,5,633,171,8757500
9295,-1.1,5,635,171,8757500
9296,-1.05,5,635,171,8757500
9297,-1,5,635,171,8757500
9298,-0.95,5,635,171,8757500
9299,-0.9,5,635,171,8757500
9300,-1.1,5,637,171,8757500
9301,-1.05,5,637,171,8757500
9302,-1,5,637,171,8757500
9303,-0.95,5,637,171,8757500
9304,-0.9,5,637,171,8757500
9305,-1.1,5,631,172,8757000
9306,-1.1,5,631,220,8757000
9307,-1.05,5,631,172,8757000
9308,-1.05,5,631,220,8757000
9309,-1,5,631,172,8757000
9310,-1,5,631,220,8757000
9311,-0.95,5,631,172,8757000
9312,-0.95,5,631,220,8757000
9313,-0.9,5,631,172,8757000
9314,-0.9,5,631,220,8757000
9315,-1.1,5,633,172,8757000
9316,-1.1,5,633,220,8757000
9317,-1.05,5,633,172,8757000
9318,-1.05,5,633,220,8757000
9319,-1,5,633,172,8757000
9320,-1,5,633,220,8757000
9321,-0.95,5,633,172,8757000
9322,-0.95,5,633,220,8757000
9323,-0.9,5,633,172,8757000
9324,-0.9,5,633,220,8757000
9325,-1.1,5,635,78,8757000
9326,-1.1,5,635,172,8757000
9327,-1.1,5,635,220,8757000
9328,-1.05,5,635,78,8757000
9329,-1.05,5,635,172,8757000
9330,-1.05,5,635,220,8757000
9331,-1,5,635,78,8757000
9332,-1,5,635,172,8757000
9333,-1,5,635,220,8757000
9334,-0.95,5,635,78,8757000
9335,-0.95,5,635,172,8757000
9336,-0.95,5,635,220,8757000
9337,-0.9,5,635,78,8757000
9338,-0.9,5,635,172,8757000
9339,-0.9,5,635,220,8757000
9340,-1.1,5,637,78,8757000
9341,-1.1,5,637,172,8757000
9342,-1.1,5,637,220,8757000
9343,-1.05,5,637,78,8757000
9344,-1.05,5,637,172,8757000
9345,-1.05,5,637,220,8757000
9346,-1,5,637,78,8757000
9347,-1,5,637,172,8757000
9348,-1,5,637,220,8757000
9349,-0.95,5,637,78,8757000
9350,-0.95,5,637,172,8757000
9351,-0.95,5,637,220,8757000
9352,-0.9,5,637,78,8757000
9353,-0.9,5,637,172,8757000
9354,-0.9,5,637,220,8757000
9355,-1.1,5,631,173,8755500
9356,-1.05,5,631,173,8755500
9357,-1,5,631,173,8755500
9358,-0.95,5,631,173,8755500
9359,-0.9,5,631,173,8755500
9360,-1.1,5,633,173,8755500
9361,-1.05,5,633,173,8755500
9362,-1,5,633,173,8755500
9363,-0.95,5,633,173,8755500
9364,-0.9,5,633,173,8755500
9365,-1.1,5,635,173,8755500
9366,-1.05,5,635,173,8755500
9367,-1,5,635,173,8755500
9368,-0.95,5,635,173,8755500
9369,-0.9,5,635,173,8755500
9370,-1.1,5,637,173,8755500
9371,-1.05,5,637,173,8755500
9372,-1,5,637,173,8755500
9373,-0.95,5,637,173,8755500
9374,-0.9,5,637,173,8755500
9375,-1.1,5,631,229,8754500
9376,-1.1,5,631,304,8754500
9377,-1.1,5,631,305,8754500
9378,-1.05,5,631,229,8754500
9379,-1.05,5,631,304,8754500
9380,-1.05,5,631,305,8754500
9381,-1,5,631,229,8754500
9382,-1,5,631,304,8754500
9383,-1,5,631,305,8754500
9384,-0.95,5,631,229,8754500
9385,-0.95,5,631,304,8754500
9386,-0.95,5,631,305,8754500
9387,-0.9,5,631,229,8754500
9388,-0.9,5,631,304,8754500
9389,-0.9,5,631,305,8754500
9390,-1.1,5,633,229,8754500
9391,-1.1,5,633,304,8754500
9392,-1.1,5,633,305,8754500
9393,-1.05,5,633,229,8754500
9394,-1.05,5,633,304,8754500
9395,-1.05,5,633,305,8754500
9396,-1,5,633,229,8754500
9397,-1,5,633,304,8754500
9398,-1,5,633,305,8754500
9399,-0.95,5,633,229,8754500
9400,-0.95,5,633,304,8754500
9401,-0.95,5,633,305,8754500
9402,-0.9,5,633,229,8754500
9403,-0.9,5,633,304,8754500
9404,-0.9,5,633,305,8754500
9405,-1.1,5,635,229,8754500
9406,-1.1,5,635,304,8754500
9407,-1.1,5,635,305,8754500
9408,-1.05,5,635,229,8754500
9409,-1.05,5,635,304,8754500
9410,-1.05,5,635,305,8754500
9411,-1,5,635,229,8754500
9412,-1,5,635,304,8754500
9413,-1,5,635,305,8754500
9414,-0.95,5,635,229,8754500
9415,-0.95,5,635,304,8754500
9416,-0.95,5,635,305,8754500
9417,-0.9,5,635,229,8754500
9418,-0.9,5,635,304,8754500
9419,-0.9,5,635,305,8754500
9420,-1.1,5,637,229,8754500
9421,-1.1,5,637,304,8754500
9422,-1.1,5,637,305,8754500
9423,-1.05,5,637,229,8754500
9424,-1.05,5,637,304,8754500
9425,-1.05,5,637,305,8754500
9426,-1,5,637,229,8754500
9427,-1,5,637,304,8754500
9428,-1,5,637,305,8754500
9429,-0.95,5,637,229,8754500
9430,-0.95,5,637,304,8754500
9431,-0.95,5,637,305,8754500
9432,-0.9,5,637,229,8754500
9433,-0.9,5,637,304,8754500
9434,-0.9,5,637,305,8754500
9435,-1.1,5,631,219,8754000
9436,-1.1,5,631,230,8754000
9437,-1.1,5,631,306,8754000
9438,-1.1,5,631,309,8754000
9439,-1.05,5,631,219,8754000
9440,-1.05,5,631,230,8754000
9441,-1.05,5,631,306,8754000
9442,-1.05,5,631,309,8754000
9443,-1,5,631,219,8754000
9444,-1,5,631,230,8754000
9445,-1,5,631,306,8754000
9446,-1,5,631,309,8754000
9447,-0.95,5,631,219,8754000
9448,-0.95,5,631,230,8754000
9449,-0.95,5,631,306,8754000
9450,-0.95,5,631,309,8754000
9451,-0.9,5,631,219,8754000
9452,-0.9,5,631,230,8754000
9453,-0.9,5,631,306,8754000
9454,-0.9,5,631,309,8754000
9455,-1.1,5,633,219,8754000
9456,-1.1,5,633,230,8754000
9457,-1.1,5,633,306,8754000
9458,-1.1,5,633,309,8754000
9459,-1.05,5,633,219,8754000
9460,-1.05,5,633,230,8754000
9461,-1.05,5,633,306,8754000
9462,-1.05,5,633,309,8754000
9463,-1,5,633,219,8754000
9464,-1,5,633,230,8754000
9465,-1,5,633,306,8754000
9466,-1,5,633,309,8754000
9467,-0.95,5,633,219,8754000
9468,-0.95,5,633,230,8754000
9469,-0.95,5,633,306,8754000
9470,-0.95,5,633,309,8754000
9471,-0.9,5,633,219,8754000
9472,-0.9,5,633,230,8754000
9473,-0.9,5,633,306,8754000
9474,-0.9,5,633,309,8754000
9475,-1.1,5,635,219,8754000
9476,-1.1,5,635,230,8754000
9477,-1.1,5,635,306,8754000
9478,-1.1,5,635,309,8754000
9479,-1.05,5,635,219,8754000
9480,-1.05,5,635,230,8754000
9481,-1.05,5,635,306,8754000
9482,-1.05,5,635,309,8754000
9483,-1,5,635,219,8754000
9484,-1,5,635,230,8754000
9485,-1,5,635,306,8754000
9486,-1,5,635,309,8754000
9487,-0.95,5,635,219,8754000
9488,-0.95,5,635,230,8754000
9489,-0.95,5,635,306,8754000
9490,-0.95,5,635,309,8754000
9491,-0.9,5,635,219,8754000
9492,-0.9,5,635,230,8754000
9493,-0.9,5,635,306,8754000
9494,-0.9,5,635,309,8754000
9495,-1.1,5,637,219,8754000
9496,-1.1,5,637,230,8754000
9497,-1.1,5,637,306,8754000
9498,-1.1,5,637,309,8754000
9499,-1.05,5,637,219,8754000
9500,-1.05,5,637,230,8754000
9501,-1.05,5,637,306,8754000
9502,-1.05,5,637,309,8754000
9503,-1,5,637,219,8754000
9504,-1,5,637,230,8754000
9505,-1,5,637,306,8754000
9506,-1,5,637,309,8754000
9507,-0.95,5,637,219,8754000
9508,-0.95,5,637,230,8754000
9509,-0.95,5,637,306,8754000
9510,-0.95,5,637,309,8754000
9511,-0.9,5,637,219,8754000
9512,-0.9,5,637,230,8754000
9513,-0.9,5,637,306,8754000
9514,-0.9,5,637,309,8754000
9515,-1.1,5,631,263,8753500
9516,-1.05,5,631,263,8753500
9517,-1,5,631,263,8753500
9518,-0.95,5,631,263,8753500
9519,-0.9,5,631,263,8753500
9520,-1.1,5,633,263,8753500
9521,-1.05,5,633,263,8753500
9522,-1,5,633,263,8753500
9523,-0.95,5,633,263,8753500
9524,-0.9,5,633,263,8753500
9525,-1.1,5,635,263,8753500
9526,-1.05,5,635,263,8753500
9527,-1,5,635,263,8753500
9528,-0.95,5,635,263,8753500
9529,-0.9,5,635,263,8753500
9530,-1.1,5,637,263,8753500
9531,-1.05,5,637,263,8753500
9532,-1,5,637,263,8753500
9533,-0.95,5,637,263,8753500
9534,-0.9,5,637,263,8753500
9535,-1.1,5,631,264,8753000
9536,-1.1,5,631,293,8753000
9537,-1.1,5,631,294,8753000
9538,-1.1,5,631,295,8753000
9539,-1.1,5,631,310,8753000
9540,-1.05,5,631,264,8753000
9541,-1.05,5,631,293,8753000
9542,-1.05,5,631,294,8753000
9543,-1.05,5,631,295,8753000
9544,-1.05,5,631,310,8753000
9545,-1,5,631,264,8753000
9546,-1,5,631,293,8753000
9547,-1,5,631,294,8753000
9548,-1,5,631,295,8753000
9549,-1,5,631,310,8753000
9550,-0.95,5,631,264,8753000
9551,-0.95,5,631,293,8753000
9552,-0.95,5,631,294,8753000
9553,-0.95,5,631,295,8753000
9554,-0.95,5,631,310,8753000
9555,-0.9,5,631,264,8753000
9556,-0.9,5,631,293,8753000
9557,-0.9,5,631,294,8753000
9558,-0.9,5,631,295,8753000
9559,-0.9,5,631,310,8753000
9560,-1.1,5,633,264,8753000
9561,-1.1,5,633,293,8753000
9562,-1.1,5,633,294,8753000
9563,-1.1,5,633,295,8753000
9564,-1.1,5,633,310,8753000
9565,-1.05,5,633,264,8753000
9566,-1.05,5,633,293,8753000
9567,-1.05,5,633,294,8753000
9568,-1.05,5,633,295,8753000
9569,-1.05,5,633,310,8753000
9570,-1,5,633,264,8753000
9571,-1,5,633,293,8753000
9572,-1,5,633,294,8753000
9573,-1,5,633,295,8753000
9574,-1,5,633,310,8753000
9575,-0.95,5,633,264,8753000
9576,-0.95,5,633,293,8753000
9577,-0.95,5,633,294,8753000
9578,-0.95,5,633,295,8753000
9579,-0.95,5,633,310,8753000
9580,-0.9,5,633,264,8753000
9581,-0.9,5,633,293,8753000
9582,-0.9,5,633,294,8753000
9583,-0.9,5,633,295,8753000
9584,-0.9,5,633,310,8753000
9585,-1.1,5,635,264,8753000
9586,-1.1,5,635,293,8753000
9587,-1.1,5,635,294,8753000
9588,-1.1,5,635,295,8753000
9589,-1.1,5,635,310,8753000
9590,-1.05,5,635,264,8753000
9591,-1.05,5,635,293,8753000
9592,-1.05,5,635,294,8753000
9593,-1.05,5,635,295,8753000
9594,-1.05,5,635,310,8753000
9595,-1,5,635,264,8753000
9596,-1,5,635,293,8753000
9597,-1,5,635,294,8753000
9598,-1,5,635,295,8753000
9599,-1,5,635,310,8753000
9600,-0.95,5,635,264,8753000
9601,-0.95,5,635,293,8753000
9602,-0.95,5,635,294,8753000
9603,-0.95,5,635,295,8753000
9604,-0.95,5,635,310,8753000
9605,-0.9,5,635,264,8753000
9606,-0.9,5,635,293,8753000
9607,-0.9,5,635,294,8753000
9608,-0.9,5,635,295,8753000
9609,-0.9,5,635,310,8753000
9610,-1.1,5,637,264,8753000
9611,-1.1,5,637,293,8753000
9612,-1.1,5,637,294,8753000
9613,-1.1,5,637,295,8753000
9614,-1.1,5,637,310,8753000
9615,-1.05,5,637,264,8753000
9616,-1.05,5,637,293,8753000
9617,-1.05,5,637,294,8753000
9618,-1.05,5,637,295,8753000
9619,-1.05,5,637,310,8753000
9620,-1,5,637,264,8753000
9621,-1,5,637,293,8753000
9622,-1,5,637,294,8753000
9623,-1,5,637,295,8753000
9624,-1,5,637,310,8753000
9625,-0.95,5,637,264,8753000
9626,-0.95,5,637,293,8753000
9627,-0.95,5,637,294,8753000
9628,-0.95,5,637,295,8753000
9629,-0.95,5,637,310,8753000
9630,-0.9,5,637,264,8753000
9631,-0.9,5,637,293,8753000
9632,-0.9,5,637,294,8753000
9633,-0.9,5,637,295,8753000
9634,-0.9,5,637,310,8753000
9635,-1.1,5,631,311,8752000
9636,-1.1,5,631,312,8752000
9637,-1.1,5,631,314,8752000
9638,-1.05,5,631,311,8752000
9639,-1.05,5,631,312,8752000
9640,-1.05,5,631,314,8752000
9641,-1,5,631,311,8752000
9642,-1,5,631,312,8752000
9643,-1,5,631,314,8752000
9644,-0.95,5,631,311,8752000
9645,-0.95,5,631,312,8752000
9646,-0.95,5,631,314,8752000
9647,-0.9,5,631,311,8752000
9648,-0.9,5,631,312,8752000
9649,-0.9,5,631,314,8752000
9650,-1.1,5,633,311,8752000
9651,-1.1,5,633,312,8752000
9652,-1.1,5,633,314,8752000
9653,-1.05,5,633,311,8752000
9654,-1.05,5,633,312,8752000
9655,-1.05,5,633,314,8752000
9656,-1,5,633,311,8752000
9657,-1,5,633,312,8752000
9658,-1,5,633,314,8752000
9659,-0.95,5,633,311,8752000
9660,-0.95,5,633,312,8752000
9661,-0.95,5,633,314,8752000
9662,-0.9,5,633,311,8752000
9663,-0.9,5,633,312,8752000
9664,-0.9,5,633,314,8752000
9665,-1.1,5,635,79,8752000
9666,-1.1,5,635,311,8752000
9667,-1.1,5,635,312,8752000
9668,-1.1,5,635,314,8752000
9669,-1.05,5,635,79,8752000
9670,-1.05,5,635,311,8752000
9671,-1.05,5,635,312,8752000
9672,-1.05,5,635,314,8752000
9673,-1,5,635,79,8752000
9674,-1,5,635,311,8752000
9675,-1,5,635,312,8752000
9676,-1,5,635,314,8752000
9677,-0.95,5,635,79,8752000
9678,-0.95,5,635,311,8752000
9679,-0.95,5,635,312,8752000
9680,-0.95,5,635,314,8752000
9681,-0.9,5,635,79,8752000
9682,-0.9,5,635,311,8752000
9683,-0.9,5,635,312,8752000
9684,-0.9,5,635,314,8752000
9685,-1.1,5,637,79,8752000
9686,-1.1,5,637,311,8752000
9687,-1.1,5,637,312,8752000
9688,-1.1,5,637,314,8752000
9689,-1.05,5,637,79,8752000
9690,-1.05,5,637,311,8752000
9691,-1.05,5,637,312,8752000
9692,-1.05,5,637,314,8752000
9693,-1,5,637,79,8752000
9694,-1,5,637,311,8752000
9695,-1,5,637,312,8752000
9696,-1,5,637,314,8752000
9697,-0.95,5,637,79,8752000
9698,-0.95,5,637,311,8752000
9699,-0.95,5,637,312,8752000
9700,-0.95,5,637,314,8752000
9701,-0.9,5,637,79,8752000
9702,-0.9,5,637,311,8752000
9703,-0.9,5,637,312,8752000
9704,-0.9,5,637,314,8752000
9705,-1.1,5,631,313,8751500
9706,-1.05,5,631,313,8751500
9707,-1,5,631,313,8751500
9708,-0.95,5,631,313,8751500
9709,-0.9,5,631,313,8751500
9710,-1.1,5,633,313,8751500
9711,-1.05,5,633,313,8751500
9712,-1,5,633,313,8751500
9713,-0.95,5,633,313,8751500
9714,-0.9,5,633,313,8751500
9715,-1.1,5,635,313,8751500
9716,-1.05,5,635,313,8751500
9717,-1,5,635,313,8751500
9718,-0.95,5,635,313,8751500
9719,-0.9,5,635,313,8751500
9720,-1.1,5,637,313,8751500
9721,-1.05,5,637,313,8751500
9722,-1,5,637,313,8751500
9723,-0.95,5,637,313,8751500
9724,-0.9,5,637,313,8751500
9725,-1.1,5,631,315,8750500
9726,-1.05,5,631,315,8750500
9727,-1,5,631,315,8750500
9728,-0.95,5,631,315,8750500
9729,-0.9,5,631,315,8750500
9730,-1.1,5,633,315,8750500
9731,-1.05,5,633,315,8750500
9732,-1,5,633,315,8750500
9733,-0.95,5,633,315,8750500
9734,-0.9,5,633,315,8750500
9735,-1.1,5,635,315,8750500
9736,-1.05,5,635,315,8750500
9737,-1,5,635,315,8750500
9738,-0.95,5,635,315,8750500
9739,-0.9,5,635,315,8750500
9740,-1.1,5,637,315,8750500
9741,-1.05,5,637,315,8750500
9742,-1,5,637,315,8750500
9743,-0.95,5,637,315,8750500
9744,-0.9,5,637,315,8750500
9745,-1.1,5,635,80,8749500
9746,-1.05,5,635,80,8749500
9747,-1,5,635,80,8749500
9748,-0.95,5,635,80,8749500
9749,-0.9,5,635,80,8749500
9750,-1.1,5,637,80,8749500
9751,-1.05,5,637,80,8749500
9752,-1,5,637,80,8749500
9753,-0.95,5,637,80,8749500
9754,-0.9,5,637,80,8749500
9755,-1.1,5,631,168,8749000
9756,-1.1,5,631,227,8749000
9757,-1.05,5,631,168,8749000
9758,-1.05,5,631,227,8749000
9759,-1,5,631,168,8749000
9760,-1,5,631,227,8749000
9761,-0.95,5,631,168,8749000
9762,-0.95,5,631,227,8749000
9763,-0.9,5,631,168,8749000
9764,-0.9,5,631,227,8749000
9765,-1.1,5,633,168,8749000
9766,-1.1,5,633,227,8749000
9767,-1.05,5,633,168,8749000
9768,-1.05,5,633,227,8749000
9769,-1,5,633,168,8749000
9770,-1,5,633,227,8749000
9771,-0.95,5,633,168,8749000
9772,-0.95,5,633,227,8749000
9773,-0.9,5,633,168,8749000
9774,-0.9,5,633,227,8749000
9775,-1.1,5,635,168,8749000
9776,-1.1,5,635,227,8749000
9777,-1.05,5,635,168,8749000
9778,-1.05,5,635,227,8749000
9779,-1,5,635,168,8749000
9780,-1,5,635,227,8749000
9781,-0.95,5,635,168,8749000
9782,-0.95,5,635,227,8749000
9783,-0.9,5,635,168,8749000
9784,-0.9,5,635,227,8749000
9785,-1.1,5,637,168,8749000
9786,-1.1,5,637,227,8749000
9787,-1.05,5,637,168,8749000
9788,-1.05,5,637,227,8749000
9789,-1,5,637,168,8749000
9790,-1,5,637,227,8749000
9791,-0.95,5,637,168,8749000
9792,-0.95,5,637,227,8749000
9793,-0.9,5,637,168,8749000
9794,-0.9,5,637,227,8749000
9795,-1.1,5,631,63,8748500
9796,-1.1,5,631,162,8748500
9797,-1.1,5,631,260,8748500
9798,-1.05,5,631,63,8748500
9799,-1.05,5,631,162,8748500
9800,-1.05,5,631,260,8748500
9801,-1,5,631,63,8748500
9802,-1,5,631,162,8748500
9803,-1,5,631,260,8748500
9804,-0.95,5,631,63,8748500
9805,-0.95,5,631,162,8748500
9806,-0.95,5,631,260,8748500
9807,-0.9,5,631,63,8748500
9808,-0.9,5,631,162,8748500
9809,-0.9,5,631,260,8748500
9810,-1.1,5,633,63,8748500
9811,-1.1,5,633,162,8748500
9812,-1.1,5,633,260,8748500
9813,-1.05,5,633,63,8748500
9814,-1.05,5,633,162,8748500
9815,-1.05,5,633,260,8748500
9816,-1,5,633,63,8748500
9817,-1,5,633,162,8748500
9818,-1,5,633,260,8748500
9819,-0.95,5,633,63,8748500
9820,-0.95,5,633,162,8748500
9821,-0.95,5,633,260,8748500
9822,-0.9,5,633,63,8748500
9823,-0.9,5,633,162,8748500
9824,-0.9,5,633,260,8748500
9825,-1.1,5,635,63,8748500
9826,-1.1,5,635,162,8748500
9827,-1.1,5,635,260,8748500
9828,-1.05,5,635,63,8748500
9829,-1.05,5,635,162,8748500
9830,-1.05,5,635,260,8748500
9831,-1,5,635,63,8748500
9832,-1,5,635,162,8748500
9833,-1,5,635,260,8748500
9834,-0.95,5,635,63,8748500
9835,-0.95,5,635,162,8748500
9836,-0.95,5,635,260,8748500
9837,-0.9,5,635,63,8748500
9838,-0.9,5,635,162,8748500
9839,-0.9,5,635,260,8748500
9840,-1.1,5,637,63,8748500
9841,-1.1,5,637,162,8748500
9842,-1.1,5,637,260,8748500
9843,-1.05,5,637,63,8748500
9844,-1.05,5,637,162,8748500
9845,-1.05,5,637,260,8748500
9846,-1,5,637,63,8748500
9847,-1,5,637,162,8748500
9848,-1,5,637,260,8748500
9849,-0.95,5,637,63,8748500
9850,-0.95,5,637,162,8748500
9851,-0.95,5,637,260,8748500
9852,-0.9,5,637,63,8748500
9853,-0.9,5,637,162,8748500
9854,-0.9,5,637,260,8748500
9855,-1.1,5,631,261,8748000
9856,-1.05,5,631,261,8748000
9857,-1,5,631,261,8748000
9858,-0.95,5,631,261,8748000
9859,-0.9,5,631,261,8748000
9860,-1.1,5,633,261,8748000
9861,-1.05,5,633,261,8748000
9862,-1,5,633,261,8748000
9863,-0.95,5,633,261,8748000
9864,-0.9,5,633,261,8748000
9865,-1.1,5,635,261,8748000
9866,-1.05,5,635,261,8748000
9867,-1,5,635,261,8748000
9868,-0.95,5,635,261,8748000
9869,-0.9,5,635,261,8748000
9870,-1.1,5,637,261,8748000
9871,-1.05,5,637,261,8748000
9872,-1,5,637,261,8748000
9873,-0.95,5,637,261,8748000
9874,-0.9,5,637,261,8748000
9875,-1.1,5,631,39,8747500
9876,-1.1,5,631,262,8747500
9877,-1.05,5,631,39,8747500
9878,-1.05,5,631,262,8747500
9879,-1,5,631,39,8747500
9880,-1,5,631,262,8747500
9881,-0.95,5,631,39,8747500
9882,-0.95,5,631,262,8747500
9883,-0.9,5,631,39,8747500
9884,-0.9,5,631,262,8747500
9885,-1.1,5,633,39,8747500
9886,-1.1,5,633,262,8747500
9887,-1.05,5,633,39,8747500
9888,-1.05,5,633,262,8747500
9889,-1,5,633,39,8747500
9890,-1,5,633,262,8747500
9891,-0.95,5,633,39,8747500
9892,-0.95,5,633,262,8747500
9893,-0.9,5,633,39,8747500
9894,-0.9,5,633,262,8747500
9895,-1.1,5,635,39,8747500
9896,-1.1,5,635,262,8747500
9897,-1.05,5,635,39,8747500
9898,-1.05,5,635,262,8747500
9899,-1,5,635,39,8747500
9900,-1,5,635,262,8747500
9901,-0.95,5,635,39,8747500
9902,-0.95,5,635,262,8747500
9903,-0.9,5,635,39,8747500
9904,-0.9,5,635,262,8747500
9905,-1.1,5,637,39,8747500
9906,-1.1,5,637,262,8747500
9907,-1.05,5,637,39,8747500
9908,-1.05,5,637,262,8747500
9909,-1,5,637,39,8747500
9910,-1,5,637,262,8747500
9911,-0.95,5,637,39,8747500
9912,-0.95,5,637,262,8747500
9913,-0.9,5,637,39,8747500
9914,-0.9,5,637,262,8747500
9915,-1.1,5,631,210,8747000
9916,-1.05,5,631,210,8747000
9917,-1,5,631,210,8747000
9918,-0.95,5,631,210,8747000
9919,-0.9,5,631,210,8747000
9920,-1.1,5,633,210,8747000
9921,-1.05,5,633,210,8747000
9922,-1,5,633,210,8747000
9923,-0.95,5,633,210,8747000
9924,-0.9,5,633,210,8747000
9925,-1.1,5,635,210,8747000
9926,-1.05,5,635,210,8747000
9927,-1,5,635,210,8747000
9928,-0.95,5,635,210,8747000
9929,-0.9,5,635,210,8747000
9930,-1.1,5,637,210,8747000
9931,-1.05,5,637,210,8747000
9932,-1,5,637,210,8747000
9933,-0.95,5,637,210,8747000
9934,-0.9,5,637,210,8747000
9935,-1.1,5,631,211,8746500
9936,-1.05,5,631,211,8746500
9937,-1,5,631,211,8746500
9938,-0.95,5,631,211,8746500
9939,-0.9,5,631,211,8746500
9940,-1.1,5,633,211,8746500
9941,-1.05,5,633,211,8746500
9942,-1,5,633,211,8746500
9943,-0.95,5,633,211,8746500
9944,-0.9,5,633,211,8746500
9945,-1.1,5,635,211,8746500
9946,-1.05,5,635,211,8746500
9947,-1,5,635,211,8746500
9948,-0.95,5,635,211,8746500
9949,-0.9,5,635,211,8746500
9950,-1.1,5,637,211,8746500
9951,-1.05,5,637,211,8746500
9952,-1,5,637,211,8746500
9953,-0.95,5,637,211,8746500
9954,-0.9,5,637,211,8746500
9955,-1.1,5,635,74,8746000
9956,-1.05,5,635,74,8746000
9957,-1,5,635,74,8746000
9958,-0.95,5,635,74,8746000
9959,-0.9,5,635,74,8746000
9960,-1.1,5,637,74,8746000
9961,-1.05,5,637,74,8746000
9962,-1,5,637,74,8746000
9963,-0.95,5,637,74,8746000
9964,-0.9,5,637,74,8746000
9965,-1.1,5,633,316,8745500
9966,-1.05,5,633,316,8745500
9967,-1,5,633,316,8745500
9968,-0.95,5,633,316,8745500
9969,-0.9,5,633,316,8745500
9970,-1.1,5,635,316,8745500
9971,-1.05,5,635,316,8745500
9972,-1,5,635,316,8745500
9973,-0.95,5,635,316,8745500
9974,-0.9,5,635,316,8745500
9975,-1.1,5,637,316,8745500
9976,-1.05,5,637,316,8745500
9977,-1,5,637,316,8745500
9978,-0.95,5,637,316,8745500
9979,-0.9,5,637,316,8745500
9980,-1.1,5,631,212,8745000
9981,-1.1,5,631,213,8745000
9982,-1.05,5,631,212,8745000
9983,-1.05,5,631,213,8745000
9984,-1,5,631,212,8745000
9985,-1,5,631,213,8745000
9986,-0.95,5,631,212,8745000
9987,-0.95,5,631,213,8745000
9988,-0.9,5,631,212,8745000
9989,-0.9,5,631,213,8745000
9990,-1.1,5,633,212,8745000
9991,-1.1,5,633,213,8745000
9992,-1.05,5,633,212,8745000
9993,-1.05,5,633,213,8745000
9994,-1,5,633,212,8745000
9995,-1,5,633,213,8745000
9996,-0.95,5,633,212,8745000
9997,-0.95,5,633,213,8745000
9998,-0.9,5,633,212,8745000
9999,-0.9,5,633,213,8745000
10000,-1.1,5,635,76,8745000
10001,-1.1,5,635,212,8745000
10002,-1.1,5,635,213,8745000
10003,-1.1,5,635,317,8745000
10004,-1.05,5,635,76,8745000
10005,-1.05,5,635,212,8745000
10006,-1.05,5,635,213,8745000
10007,-1.05,5,635,317,8745000
10008,-1,5,635,76,8745000
10009,-1,5,635,212,8745000
10010,-1,5,635,213,8745000
10011,-1,5,635,317,8745000
10012,-0.95,5,635,76,8745000
10013,-0.95,5,635,212,8745000
10014,-0.95,5,635,213,8745000
10015,-0.95,5,635,317,8745000
10016,-0.9,5,635,76,8745000
10017,-0.9,5,635,212,8745000
10018,-0.9,5,635,213,8745000
10019,-0.9,5,635,317,8745000
10020,-1.1,5,637,76,8745000
10021,-1.1,5,637,212,8745000
10022,-1.1,5,637,213,8745000
10023,-1.1,5,637,317,8745000
10024,-1.05,5,637,76,8745000
10025,-1.05,5,637,212,8745000
10026,-1.05,5,637,213,8745000
10027,-1.05,5,637,317,8745000
10028,-1,5,637,76,8745000
10029,-1,5,637,212,8745000
10030,-1,5,637,213,8745000
10031,-1,5,637,317,8745000
10032,-0.95,5,637,76,8745000
10033,-0.95,5,637,212,8745000
10034,-0.95,5,637,213,8745000
10035,-0.95,5,637,317,8745000
10036,-0.9,5,637,76,8745000
10037,-0.9,5,637,212,8745000
10038,-0.9,5,637,213,8745000
10039,-0.9,5,637,317,8745000
10040,-1.1,5,635,75,8744500
10041,-1.05,5,635,75,8744500
10042,-1,5,635,75,8744500
10043,-0.95,5,635,75,8744500
10044,-0.9,5,635,75,8744500
10045,-1.1,5,637,75,8744500
10046,-1.05,5,637,75,8744500
10047,-1,5,637,75,8744500
10048,-0.95,5,637,75,8744500
10049,-0.9,5,637,75,8744500
10050,-1.1,5,631,169,8743500
